series,track,version,issued_at_local,target_utc,target_local,forecast,p10,p90,unit
fcr_d_down_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T08:00:00,2026-09-24T10:00:00+02:00,1.0542,1.0,1.04,EUR/MW
fcr_d_down_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T09:00:00,2026-09-24T11:00:00+02:00,1.0518,1.0,1.04,EUR/MW
fcr_d_down_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T10:00:00,2026-09-24T12:00:00+02:00,1.0532,1.0,1.04,EUR/MW
fcr_d_down_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T11:00:00,2026-09-24T13:00:00+02:00,1.0507,1.0,1.04,EUR/MW
fcr_d_down_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T12:00:00,2026-09-24T14:00:00+02:00,1.0505,1.0,1.04,EUR/MW
fcr_d_down_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T13:00:00,2026-09-24T15:00:00+02:00,1.0513,1.0,1.04,EUR/MW
fcr_d_down_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T14:00:00,2026-09-24T16:00:00+02:00,1.0509,1.0,1.04,EUR/MW
fcr_d_down_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T15:00:00,2026-09-24T17:00:00+02:00,1.0504,1.0,1.04,EUR/MW
fcr_d_down_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T16:00:00,2026-09-24T18:00:00+02:00,1.0466,1.0,1.04,EUR/MW
fcr_d_down_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T17:00:00,2026-09-24T19:00:00+02:00,1.0468,1.0,1.04,EUR/MW
fcr_d_down_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T18:00:00,2026-09-24T20:00:00+02:00,1.0483,1.0,1.04,EUR/MW
fcr_d_down_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T19:00:00,2026-09-24T21:00:00+02:00,1.0472,1.0,1.04,EUR/MW
fcr_d_down_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T20:00:00,2026-09-24T22:00:00+02:00,1.0485,1.0,1.04,EUR/MW
fcr_d_down_a2,Glance,v0.2,2026-09-23T17:14:35.834034+02:00,2026-09-24T21:00:00,2026-09-24T23:00:00+02:00,1.0478,1.0,1.04,EUR/MW
