series,track,version,issued_at_local,target_utc,target_local,forecast,p10,p90,unit
mfrr_up,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T09:00:00,2026-09-24T11:00:00+02:00,75.2972,7.5,163.29,EUR/MWh
mfrr_up,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T10:00:00,2026-09-24T12:00:00+02:00,75.3829,7.5,163.29,EUR/MWh
mfrr_up,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T11:00:00,2026-09-24T13:00:00+02:00,75.4039,7.5,163.29,EUR/MWh
mfrr_up,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T12:00:00,2026-09-24T14:00:00+02:00,75.1092,7.5,163.29,EUR/MWh
mfrr_up,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T13:00:00,2026-09-24T15:00:00+02:00,75.336,7.5,163.29,EUR/MWh
mfrr_up,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T14:00:00,2026-09-24T16:00:00+02:00,75.4994,7.5,163.29,EUR/MWh
mfrr_up,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T15:00:00,2026-09-24T17:00:00+02:00,75.4323,7.5,163.29,EUR/MWh
mfrr_up,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T16:00:00,2026-09-24T18:00:00+02:00,75.5694,7.5,163.29,EUR/MWh
mfrr_up,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T17:00:00,2026-09-24T19:00:00+02:00,75.2522,7.5,163.29,EUR/MWh
mfrr_up,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T18:00:00,2026-09-24T20:00:00+02:00,75.1072,7.5,163.29,EUR/MWh
mfrr_up,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T19:00:00,2026-09-24T21:00:00+02:00,75.3258,7.5,163.29,EUR/MWh
mfrr_up,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T20:00:00,2026-09-24T22:00:00+02:00,75.2366,7.5,163.29,EUR/MWh
mfrr_up,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T21:00:00,2026-09-24T23:00:00+02:00,75.2552,7.5,163.29,EUR/MWh
mfrr_down,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-23T22:00:00,2026-09-24T00:00:00+02:00,36.7843,-3.379,118.092,EUR/MWh
mfrr_down,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-23T23:00:00,2026-09-24T01:00:00+02:00,36.19,-3.379,118.092,EUR/MWh
mfrr_down,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T00:00:00,2026-09-24T02:00:00+02:00,36.2382,-3.379,118.092,EUR/MWh
mfrr_down,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T01:00:00,2026-09-24T03:00:00+02:00,36.6983,-3.379,118.092,EUR/MWh
mfrr_down,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T02:00:00,2026-09-24T04:00:00+02:00,36.8473,-3.379,118.092,EUR/MWh
mfrr_down,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T03:00:00,2026-09-24T05:00:00+02:00,37.0039,-3.379,118.092,EUR/MWh
mfrr_down,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T04:00:00,2026-09-24T06:00:00+02:00,36.7609,-3.379,118.092,EUR/MWh
mfrr_down,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T05:00:00,2026-09-24T07:00:00+02:00,36.689,-3.379,118.092,EUR/MWh
mfrr_down,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T06:00:00,2026-09-24T08:00:00+02:00,36.7022,-3.379,118.092,EUR/MWh
mfrr_down,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T07:00:00,2026-09-24T09:00:00+02:00,36.723,-3.379,118.092,EUR/MWh
mfrr_down,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T08:00:00,2026-09-24T10:00:00+02:00,36.9753,-3.379,118.092,EUR/MWh
mfrr_down,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T09:00:00,2026-09-24T11:00:00+02:00,37.1212,-3.379,118.092,EUR/MWh
mfrr_down,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T10:00:00,2026-09-24T12:00:00+02:00,37.0149,-3.379,118.092,EUR/MWh
mfrr_down,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T11:00:00,2026-09-24T13:00:00+02:00,37.2993,-3.379,118.092,EUR/MWh
mfrr_down,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T12:00:00,2026-09-24T14:00:00+02:00,36.9964,-3.379,118.092,EUR/MWh
mfrr_down,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T13:00:00,2026-09-24T15:00:00+02:00,37.1297,-3.379,118.092,EUR/MWh
mfrr_down,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T14:00:00,2026-09-24T16:00:00+02:00,37.0551,-3.379,118.092,EUR/MWh
mfrr_down,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T15:00:00,2026-09-24T17:00:00+02:00,37.1563,-3.379,118.092,EUR/MWh
mfrr_down,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T16:00:00,2026-09-24T18:00:00+02:00,37.0976,-3.379,118.092,EUR/MWh
mfrr_down,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T17:00:00,2026-09-24T19:00:00+02:00,36.845,-3.379,118.092,EUR/MWh
mfrr_down,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T18:00:00,2026-09-24T20:00:00+02:00,36.9416,-3.379,118.092,EUR/MWh
mfrr_down,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T19:00:00,2026-09-24T21:00:00+02:00,37.1126,-3.379,118.092,EUR/MWh
mfrr_down,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T20:00:00,2026-09-24T22:00:00+02:00,37.0015,-3.379,118.092,EUR/MWh
mfrr_down,Glance,v0.1,2026-09-23T11:08:40.144444+02:00,2026-09-24T21:00:00,2026-09-24T23:00:00+02:00,36.669,-3.379,118.092,EUR/MWh
