series,track,version,issued_at_local,target_utc,target_local,forecast,p10,p90,unit
power_price_SE3,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T16:00:00,2026-09-19T18:00:00+02:00,663.6372,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T17:00:00,2026-09-19T19:00:00+02:00,599.0,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T18:00:00,2026-09-19T20:00:00+02:00,595.6887,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T19:00:00,2026-09-19T21:00:00+02:00,541.3342,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T20:00:00,2026-09-19T22:00:00+02:00,300.2527,,,SEK/MWh
power_price_SE3,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T21:00:00,2026-09-19T23:00:00+02:00,176.4143,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-18T22:00:00,2026-09-19T00:00:00+02:00,164.7724,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-18T23:00:00,2026-09-19T01:00:00+02:00,136.7726,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T00:00:00,2026-09-19T02:00:00+02:00,92.9305,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T01:00:00,2026-09-19T03:00:00+02:00,93.589,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T02:00:00,2026-09-19T04:00:00+02:00,125.7125,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T03:00:00,2026-09-19T05:00:00+02:00,166.1965,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T04:00:00,2026-09-19T06:00:00+02:00,252.1394,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T05:00:00,2026-09-19T07:00:00+02:00,325.5758,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T06:00:00,2026-09-19T08:00:00+02:00,627.8618,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T07:00:00,2026-09-19T09:00:00+02:00,411.6011,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T08:00:00,2026-09-19T10:00:00+02:00,302.8701,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T09:00:00,2026-09-19T11:00:00+02:00,232.5435,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T10:00:00,2026-09-19T12:00:00+02:00,146.6591,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T11:00:00,2026-09-19T13:00:00+02:00,109.1899,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T12:00:00,2026-09-19T14:00:00+02:00,126.552,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T13:00:00,2026-09-19T15:00:00+02:00,223.6138,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T14:00:00,2026-09-19T16:00:00+02:00,519.95,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T15:00:00,2026-09-19T17:00:00+02:00,722.379,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T16:00:00,2026-09-19T18:00:00+02:00,834.9901,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T17:00:00,2026-09-19T19:00:00+02:00,844.8245,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T18:00:00,2026-09-19T20:00:00+02:00,777.2906,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T19:00:00,2026-09-19T21:00:00+02:00,680.0386,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T20:00:00,2026-09-19T22:00:00+02:00,336.3389,,,SEK/MWh
power_price_SE4,Echo,v0.1,2026-09-18T11:01:25.713582+02:00,2026-09-19T21:00:00,2026-09-19T23:00:00+02:00,298.5424,,,SEK/MWh
